scientific_name_id,scientific_name,korean_name,family_scientific_name,family_korean_name,genus_scientific_name,genus_korean_name,species_name,subspecies_name,resource_type
27281,Cichorium intybus L.,치커리,Compositae,국화과,Cichorium,꽃상추속,intybus,,재배품종
12327,Pueraria lobata (Willd.) Ohwi,칙,Leguminosae,콩과,Pueraria,칡속,lobata,,자생종
12327,Pueraria lobata (Willd.) Ohwi,칙덤불,Leguminosae,콩과,Pueraria,칡속,lobata,,자생종
12084,Nymphoides coreana (Lev.) Hara,친어리연꽃,Menyanthaceae,조름나물과,Nymphoides,어리연속,coreana,,자생종
4000,Diplazium mesosorum (Makino) Koidz.,칠고사리,Aspleniaceae,꼬리고사리과,Diplazium,버들참빗속,mesosorum,,자생종
1601,Euryale ferox Salisb.,칠남성,Nymphaeaceae,수련과,Euryale,가시연속,ferox,,자생종
27903,Drimys winteri var. chilensis (DC.) A.Gray,칠렌시스드리미스,Winteraceae,윈테라과,Drimys,드리미스속,winteri,chilensis,재배품종
32563,Salix chilensis Molina,칠렌시스버들,Salicaceae,버드나무과,Salix,버드나무속,chilensis,,재배품종
25865,Aristotelia chilensis Stuntz,칠렌시스아리스토텔리아,Elaeocarpaceae,담팔수과,Aristotelia,아리스토텔리아속,chilensis,,재배품종
26006,Austrocedrus chilensis (D.Don) Florin & Boutelje,칠렌시스아우스트로케드루스,Cupressaceae,측백나무과,Austrocedrus,아우스트로케드루스속,chilensis,,재배품종
25814,Araucaria araucana K. Koch,칠리 소나무,Araucariaceae,아라우카리아과,Araucaria,아라우카리아속,araucana,,재배품종
15547,Suaeda japonica Makino,칠면초,Chenopodiaceae,명아주과,Suaeda,나문재속,japonica,,자생종
15428,Parietaria micrantha var. coreana (Nakai) Hara,칠보개물통이,Urticaceae,쐐기풀과,Parietaria,개물통이속,micrantha,coreana,자생종
13841,Epilobium cylindrostigma Kom.,칠보산바늘꽃,Onagraceae,바늘꽃과,Epilobium,바늘꽃속,cylindrostigma,,자생종
9608,Pedicularis resupinata L.,칠보송이풀,Scrophulariaceae,현삼과,Pedicularis,송이풀속,resupinata,,자생종
33643,Senecio articulatus Sch.Bip.,칠보수,Compositae,국화과,Senecio,금방망이속,articulatus,,재배품종
6031,Metanarthecium luteoviride Maxim.,칠보치마,Liliaceae,백합과,Metanarthecium,칠보치마속,luteoviride,,자생종
13386,Potentilla discolor Bunge,칠양지꽃,Rosaceae,장미과,Potentilla,양지꽃속,discolor,,자생종
11472,Aesculus turbinata Blume,칠엽나무,Hippocastanaceae,칠엽수과,Aesculus,칠엽수속,turbinata,,자생종
11472,Aesculus turbinata Blume,칠엽수,Hippocastanaceae,칠엽수과,Aesculus,칠엽수속,turbinata,,자생종
12327,Pueraria lobata (Willd.) Ohwi,칡,Leguminosae,콩과,Pueraria,칡속,lobata,,자생종
8284,Aristolochia manshuriensis Kom.,칡향,Aristolochiaceae,쥐방울덩굴과,Aristolochia,쥐방울덩굴속,manshuriensis,,자생종
6591,Quercus serrata Thunb.,침도로나무,Fagaceae,참나무과,Quercus,참나무속,serrata,,자생종
14667,Poa compressa L.,카나다꿰미풀,Gramineae,벼과,Poa,포아풀속,compressa,,자생종
2487,Cirsium arvense Scop.,카나다엉겅퀴,Compositae,국화과,Cirsium,엉겅퀴속,arvense,,자생종
27456,Desmodium canadense DC.,카나덴세갈쿠리,Leguminosae,콩과,Desmodium,도둑놈의갈고리속,canadense,,재배품종
31433,Teucrium canadense 'Kwan's Aurea',카나덴세곽향 '관스 아우레아',Labiatae,꿀풀과,Teucrium,곽향속,canadense,,재배품종
25415,Allium canadense L.,카나덴세알리움,Liliaceae,백합과,Allium,부추속,canadense,,재배품종
25910,Asarum canadense L.,카나덴세족도리,Aristolochiaceae,쥐방울덩굴과,Asarum,족도리풀속,canadense,,재배품종
31349,Rhododendron canadense (L.) Torr.,카나덴세철쭉,Ericaceae,진달래과,Rhododendron,진달래속,canadense,,재배품종
32434,Verbena canadensis Britton,카나덴시스버베나,Verbenaceae,마편초과,Verbena,마편초속,canadensis,,재배품종
25148,Anemone canadensis L.,카나덴시스아네모네,Ranunculaceae,미나리아재비과,Anemone,바람꽃속,canadensis,,재배품종
32807,Sanguisorba canadensis L.,카나덴시스오이풀,Rosaceae,장미과,Sanguisorba,오이풀속,canadensis,,재배품종
31413,Taxus canadensis Marshall,카나덴시스주목,Taxaceae,주목과,Taxus,주목속,canadensis,,재배품종
25513,Amelanchier canadensis (L.) Medik.,카나덴시스채진목,Rosaceae,장미과,Amelanchier,채진목속,canadensis,,재배품종
432,Phalaris canariensis L.,카나리새풀,Gramineae,벼과,Phalaris,갈풀속,canariensis,,자생종
30175,Ilex opaca 'Cheerful',카나리아 미국호랑가시나무,Aquifoliaceae,감탕나무과,Ilex,감탕나무속,opaca,,재배품종
30477,Lavandula canariensis Mill.,카나리아라벤더,Labiatae,꿀풀과,Lavandula,라벤더속,canariensis,,재배품종
31661,Phoenix canariensis Hort. ex Chabaud,카나리야자,Palmae,야자나무과,Phoenix,피닉스야자속,canariensis,,재배품종
32395,Urtica cannabina L.,카나비나쐐기풀,Urticaceae,쐐기풀과,Urtica,쐐기풀속,cannabina,,재배품종
25499,Althaea cannabina L.,카나비나접시꽃,Malvaceae,아욱과,Althaea,접시꽃속,cannabina,,재배품종
28461,Eupatorium cannabinum L.,카나비눔등골,Compositae,국화과,Eupatorium,등골나물속,cannabinum,,재배품종
28303,Erica canaliculata Andrews,카날리쿨라타에리카,Ericaceae,진달래과,Erica,에리카속,canaliculata,,재배품종
28241,Fritillaria canaliculata Baker,카날리쿨라타패모,Liliaceae,백합과,Fritillaria,패모속,canaliculata,,재배품종
9073,Dianthus caryophyllus L.,카네숀,Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,자생종
33793,Sinningia canescens (Mart.) Wiehler,카네스센스시닝기아,Gesneriaceae,제스네리아과,Sinningia,시닝기아속,canescens,,재배품종
25867,Armeria canescens Boiss.,카네스켄스너도부추,Plumbaginaceae,갯질경이과,Armeria,너도부추속,canescens,,재배품종
25972,Asyneuma canescens Griseb. & Schenk,카네스켄스영아자,Campanulaceae,초롱꽃과,Asyneuma,영아자속,canescens,,재배품종
25985,Aubrieta canescens (Boiss.) Boiss.,카네스켄스오브리에타,Cruciferae,십자화과,Aubrieta,오브리에타속,canescens,,재배품종
9073,Dianthus caryophyllus L.,카네이션,Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,자생종
27861,Dianthus caryophyllus 'Kumbyul',카네이션 '금별',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27856,Dianthus caryophyllus 'Dahongbyul',카네이션 '다홍별',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27857,Dianthus caryophyllus 'Deneb',카네이션 '데네브',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27867,Dianthus caryophyllus 'Ruby',카네이션 '루비',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27870,Dianthus caryophyllus 'Sarangbyul',카네이션 '사랑별',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27869,Dianthus caryophyllus 'Sanho',카네이션 '산호',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27868,Dianthus caryophyllus 'Saetbyul',카네이션 '샛별',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27871,Dianthus caryophyllus 'Songibyul',카네이션 '송이별',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27858,Dianthus caryophyllus 'Eunbyul',카네이션 '은별',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27859,Dianthus caryophyllus 'Jasujung',카네이션 '자수정',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27860,Dianthus caryophyllus 'Jinju',카네이션 '진주',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27855,Dianthus caryophyllus 'Crown',카네이션 '크라운',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27862,Dianthus caryophyllus 'Pavo',카네이션 '파보',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27863,Dianthus caryophyllus 'Pegasus',카네이션 '페가수스',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27864,Dianthus caryophyllus 'Phoenix',카네이션 '피닉스',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27865,Dianthus caryophyllus 'Pink Beryl',카네이션 '핑크 베릴',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
27866,Dianthus caryophyllus 'Pink Topaz',카네이션 '핑크 토파즈',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,재배품종
9073,Dianthus caryophyllus L.,카네이숀,Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,caryophyllus,,자생종
30148,Ilex maximowicziana var. kanehirae (Yamamoto) T.Yamaz.,카네히라이일렉스,Aquifoliaceae,감탕나무과,Ilex,감탕나무속,maximowicziana,kanehirae,재배품종
32251,Mammillaria canelensis R.T.Craig,카넬렌시스마밀라리아,Cactaceae,선인장과,Mammillaria,마밀라리아속,canelensis,,재배품종
25119,Acer campestre 'Carnival',카니발단풍,Aceraceae,단풍나무과,Acer,단풍나무속,campestre,,재배품종
31473,Philodendron cannifolium Mart.,카니폴리움필로덴드론,Araceae,천남성과,Philodendron,필로덴드론속,cannifolium,,재배품종
15357,Liparis japonica (Miq.) Maxim.,카다리란,Orchidaceae,난초과,Liparis,나리난초속,japonica,,자생종
25461,Alocasia cadierii Chantrier,카디에리알로카시아,Araceae,천남성과,Alocasia,알로카시아속,cadierii,,재배품종
28472,Euphorbia characias L.,카라키아스대극,Euphorbiaceae,대극과,Euphorbia,대극속,characias,,재배품종
25424,Allium karataviense Regel,카라타비엔세알리움,Liliaceae,백합과,Allium,부추속,karataviense,,재배품종
25425,Allium karataviense 'Ivory Queen',카라타비엔세알리움 '아이보리 퀸',Liliaceae,백합과,Allium,부추속,karataviense,,재배품종
24485,Ribes sativum Syme,카란트,Saxifragaceae,범의귀과,Ribes,까치밥나무속,sativum,,자생종
26008,Averrhoa carambola 'Ell lin',카람볼라아베로아 '엘 린',Oxalidaceae,괭이밥과,Averrhoa,아베로아속,carambola,,재배품종
28683,Gelsemium sempervirens 'Flore Pleno',카롤리나자스민,Loganiaceae,마전과,Gelsemium,겔세미움속,sempervirens,,재배품종
31496,Phlox carolina 'Miss Lingard',카롤리나플록스 '미스 링가드',Polemoniaceae,꽃고비과,Phlox,풀협죽도속,carolina,,재배품종
31495,Phlox carolina 'Bill Baker',카롤리나플록스 '빌 베이커',Polemoniaceae,꽃고비과,Phlox,풀협죽도속,carolina,,재배품종
32930,Neoregelia carolinae 'Flandria',카롤리내네오레겔리아 '플란드리아',Bromeliaceae,파인애플과,Neoregelia,네오레겔리아속,carolinae,,재배품종
33564,Prunus caroliniana (Mill.) Aiton,카롤리니아나귀룽,Rosaceae,장미과,Prunus,벚나무속,caroliniana,,재배품종
28212,Fraxinus caroliniana Wangenh. ex DC.,카롤리니아나물푸레,Oleaceae,물푸레나무과,Fraxinus,물푸레나무속,caroliniana,,재배품종
26791,Carpinus caroliniana Walter,카롤리니아나서어나무,Betulaceae,자작나무과,Carpinus,서어나무속,caroliniana,,재배품종
27303,Claytonia caroliniana Michx.,카롤리니아나클라이토니아,Portulacaceae,쇠비름과,Claytonia,클라이토니아속,caroliniana,,재배품종
31453,Thermopsis caroliniana M.A.Curtis,카롤리니아나테르몹시스,Leguminosae,콩과,Thermopsis,갯활량나물속,caroliniana,,재배품종
25135,Androsace carnea L.,카르네아봄맞이,Primulaceae,앵초과,Androsace,봄맞이꽃속,carnea,,재배품종
28308,Erica carnea 'Vivellii',카르네아에리카 '비벨리',Ericaceae,진달래과,Erica,에리카속,carnea,,재배품종
28307,Erica carnea 'Springwood White',카르네아에리카 '스프링우드 화이트',Ericaceae,진달래과,Erica,에리카속,carnea,,재배품종
28309,Erica carnea 'Winter Beauty',카르네아에리카 '윈터 뷰티',Ericaceae,진달래과,Erica,에리카속,carnea,,재배품종
28306,Erica carnea 'Pink Spangles',카르네아에리카 '핑크 스팽글스',Ericaceae,진달래과,Erica,에리카속,carnea,,재배품종
25299,Aesculus xcarnea 'Briotii',카르네아칠엽수 '브리오티',Hippocastanaceae,칠엽수과,Aesculus,칠엽수속,carnea,,재배품종
25300,Aesculus xcarnea 'Plantierensis',카르네아칠엽수 '플란티에렌시스',Hippocastanaceae,칠엽수과,Aesculus,칠엽수속,carnea,,재배품종
28781,Hamamelis vernalis f. carnea Rehder,카르네아풍년화,Hamamelidaceae,조록나무과,Hamamelis,풍년화속,vernalis,carnea,재배품종
34171,Penstemon carnosus Pennell,카르노수스펜스테몬,Scrophulariaceae,현삼과,Penstemon,펜스테몬속,carnosus,,재배품종
28426,Euonymus carnosus Hemsl.,카르노수스회나무,Celastraceae,노박덩굴과,Euonymus,화살나무속,carnosus,,재배품종
30812,Lilium carniolicum Bernh. ex Mert. & W. D. J. Koch,카르니오리쿰나리,Liliaceae,백합과,Lilium,백합속,carniolicum,,재배품종
25756,Astrantia carniolica 'Rubra',카르니올리카아스트란티아 '루브라',Umbelliferae,산형과,Astrantia,아스트란티아속,carniolica,,재배품종
30498,Leonurus cardiaca L.,카르디아카익모초,Labiatae,꿀풀과,Leonurus,익모초속,cardiaca,,재배품종
32252,Mammillaria carmenae Castaneda,카르메내선인장,Cactaceae,선인장과,Mammillaria,마밀라리아속,carmenae,,재배품종
25238,Aconitum carmichaelii Debeaux,카르미캘리투구꽃,Ranunculaceae,미나리아재비과,Aconitum,투구꽃속,carmichaelii,,재배품종
25240,Aconitum carmichaelii 'Barker's Variety',카르미캘리투구꽃 '베이커스 버라이어티',Ranunculaceae,미나리아재비과,Aconitum,투구꽃속,carmichaelii,,재배품종
25239,Aconitum carmichaelii 'Arendsii',카르미캘리투구꽃 '아렌드시',Ranunculaceae,미나리아재비과,Aconitum,투구꽃속,carmichaelii,,재배품종
28338,Erigeron karvinskianus DC.,카르빈스키아누스에리게론,Compositae,국화과,Erigeron,개망초속,karvinskianus,,재배품종
30296,Iris carthaliniae Fomin,카르탈리니애아리스,Iridaceae,붓꽃과,Iris,붓꽃속,carthaliniae,,재배품종
27853,Dianthus carthusianorum L.,카르투시아노룸패랭이,Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,carthusianorum,,재배품종
27854,Dianthus carthusianorum 'Rupert's Pink',카르투시아노룸패랭이 '루퍼츠 핑크',Caryophyllaceae,석죽과,Dianthus,패랭이꽃속,carthusianorum,,재배품종
27315,Clematis xcartmanii 'Snow Valley',카르트마니클레마티스 '스노우 밸리',Ranunculaceae,미나리아재비과,Clematis,으아리속,cartmanii,,재배품종
27314,Clematis xcartmanii 'Avalanche',카르트마니클레마티스 '애벌랜치',Ranunculaceae,미나리아재비과,Clematis,으아리속,cartmanii,,재배품종
33015,Saxifraga carpathica Rchb.,카르파티카범의귀,Saxifragaceae,범의귀과,Saxifraga,범의귀속,carpathica,,재배품종
33930,Soldanella carpatica Vierh.,카르파티카솔다넬라,Primulaceae,앵초과,Soldanella,솔다넬라속,carpatica,,재배품종
26452,Campanula carpatica Jacq.,카르파티카초롱꽃,Campanulaceae,초롱꽃과,Campanula,초롱꽃속,carpatica,,재배품종
26454,Campanula carpatica 'Deep Blue Clips',카르파티카초롱꽃 '딥 블루 클립스',Campanulaceae,초롱꽃과,Campanula,초롱꽃속,carpatica,,재배품종
26453,Campanula carpatica 'Blaue Clips',카르파티카초롱꽃 '블라우에 클립스',Campanulaceae,초롱꽃과,Campanula,초롱꽃속,carpatica,,재배품종
26457,Campanula carpatica 'Pearl white',카르파티카초롱꽃 '펄 화이트',Campanulaceae,초롱꽃과,Campanula,초롱꽃속,carpatica,,재배품종
25566,Anthemis carpatica 'Karpatenschnee',카르파티카캐모마일 '카르파텐슈니',Compositae,국화과,Anthemis,길뚝개꽃속,carpatica,,재배품종
30029,Ilex carpinterae Standl.,카르핀테라이일렉스,Aquifoliaceae,감탕나무과,Ilex,감탕나무속,carpinterae,,재배품종
32648,Viburnum xcarlcephalum Burkwood ex R. B. Pike,카를케팔룸분꽃나무,Caprifoliaceae,인동과,Viburnum,산분꽃나무속,carlcephalum,,재배품종
28684,Genista carinalis Griseb.,카리날리스제니스타,Leguminosae,콩과,Genista,제니스타속,carinalis,,재배품종
32323,Pinus caribaea Morelet,카리배아소나무,Pinaceae,소나무과,Pinus,소나무속,caribaea,,재배품종
25351,Agave angustifolia var. marginata Gentry,카리브용설란,Agavaceae,용설란과,Agave,용설란속,angustifolia,marginata,재배품종
25234,Aconitum xcammarum 'Bicolor',카마룸투구꽃 '바이칼라',Ranunculaceae,미나리아재비과,Aconitum,투구꽃속,cammarum,,재배품종
25235,Aconitum xcammarum 'Pink Sensation',카마룸투구꽃 '핑크 센세이션',Ranunculaceae,미나리아재비과,Aconitum,투구꽃속,cammarum,,재배품종
26713,Chamaerops humilis L.,카마에로프스 후밀리스,Palmae,야자나무과,Chamaerops,카매롭스속,humilis,,재배품종
31434,Teucrium chamaedrys L.,카매드리스곽향,Labiatae,꿀풀과,Teucrium,곽향속,chamaedrys,,재배품종
25890,Artemisia chamaemelifolia Vill.,카매멜리폴리아쑥,Compositae,국화과,Artemisia,쑥속,chamaemelifolia,,재배품종
33151,Polygala chamaebuxus L.,카매북수스애기풀,Polygalaceae,원지과,Polygala,원지속,chamaebuxus,,재배품종
25136,Androsace chamaejasme Wulfen ex Host,카매야스메봄맞이,Primulaceae,앵초과,Androsace,봄맞이꽃속,chamaejasme,,재배품종
30298,Iris chamaeiris Bertol.,카매이리스아이리스,Iridaceae,붓꽃과,Iris,붓꽃속,chamaeiris,,재배품종
32817,Santolina chamaecyparissus L.,카매키파리수스산톨리나,Compositae,국화과,Santolina,산톨리나속,chamaecyparissus,,재배품종
25880,Arnica chamissonis Less.,카미소니스아르니카,Compositae,국화과,Arnica,아르니카속,chamissonis,,재배품종
10319,Matricaria chamomilla L.,카밀레,Compositae,국화과,Matricaria,족제비쑥속,chamomilla,,자생종
29809,Hosta sieboldii f. kabitan (F.Maek.) H. Hara,카비탄비비추,Liliaceae,백합과,Hosta,비비추속,sieboldii,kabitan,재배품종
34229,Rhipsalis cassutha Gaertn.,카수타립살리스,Cactaceae,선인장과,Rhipsalis,립살리스속,cassutha,,재배품종
31490,Phlomis cashmeriana Royle ex Benth.,카스메리아나속단,Labiatae,꿀풀과,Phlomis,속단속,cashmeriana,,재배품종
27428,Delphinium cashmerianum Royle,카스메리아눔델피니움,Ranunculaceae,미나리아재비과,Delphinium,제비고깔속,cashmerianum,,재배품종
33949,Sorbus cashmiriana Hedl.,카스미리아나마가목,Rosaceae,장미과,Sorbus,마가목속,cashmiriana,,재배품종
28847,Hedera helix 'Cavendishii',카스케이드 아이비,Araliaceae,두릅나무과,Hedera,송악속,helix,,재배품종
28987,Gleditsia caspica Desf.,카스피카주엽,Leguminosae,콩과,Gleditsia,주엽나무속,caspica,,재배품종
30030,Ilex cassine L.,카시네꽝꽝,Aquifoliaceae,감탕나무과,Ilex,감탕나무속,cassine,,재배품종
30032,Ilex cassine 'Rosmarinifolia',카시네꽝꽝 '로스마리니폴리아',Aquifoliaceae,감탕나무과,Ilex,감탕나무속,cassine,,재배품종
30031,Ilex cassine 'Bryanii',카시네꽝꽝 '브리아니',Aquifoliaceae,감탕나무과,Ilex,감탕나무속,cassine,,재배품종
32650,Viburnum cassinoides L.,카시노이데스분꽃나무,Caprifoliaceae,인동과,Viburnum,산분꽃나무속,cassinoides,,재배품종
27526,Cotoneaster cashmiriensis G.Klotz,카시미리엔시스개야광,Rosaceae,장미과,Cotoneaster,개야광나무속,cashmiriensis,,재배품종
26814,Cassiope 'Edinburgh',카시오페 '에딘버러',Ericaceae,진달래과,Cassiope,카시오페속,,,재배품종
26073,Berberis kawakamii Hayata,카와카미매자,Berberidaceae,매자나무과,Berberis,매자나무속,kawakamii,,재배품종
32307,Pinguicula caudata Schltdl.,카우다타벌레잡이제비꽃,Lentibulariaceae,통발과,Pinguicula,벌레잡이속,caudata,,재배품종
30297,Iris caucasica Hoffm.,카우카시카아이리스,Iridaceae,붓꽃과,Iris,붓꽃속,caucasica,,재배품종
26929,Celtis caucasica Willd.,카우카시카팽나무,Ulmaceae,느릅나무과,Celtis,팽나무속,caucasica,,재배품종
31354,Rhododendron caucasicum Pall.,카우카시쿰철쭉,Ericaceae,진달래과,Rhododendron,진달래속,caucasicum,,재배품종
32346,Roscoea cautleyoides Gagnep.,카우틀레이오이데스로스코이아,Zingiberaceae,생강과,Roscoea,로스코이아속,cautleyoides,,재배품종
33432,Sedum cauticola Praeger,카우티콜라세덤,Crassulaceae,돌나물과,Sedum,돌나물속,cauticola,,재배품종
27732,Cycas cairnsiana F.Muell.,카이른시아나소철,Cycadaceae,소철과,Cycas,소철속,cairnsiana,,재배품종
30419,Juniperus chinensis 'Kaizuka',카이즈카향나무,Cupressaceae,측백나무과,Juniperus,향나무속,chinensis,,재배품종
32421,Verbascum chaixi Vill.,카익시버바스쿰,Scrophulariaceae,현삼과,Verbascum,우단담배풀속,chaixi,,재배품종
32422,Verbascum chaixi 'Sixteen Candles',카익시버바스쿰 '식스틴 캔들스',Scrophulariaceae,현삼과,Verbascum,우단담배풀속,chaixi,,재배품종
31452,Theobroma cacao L.,카카오테오브로마,Sterculiaceae,벽오동과,Theobroma,테오브로마속,cacao,,재배품종
33385,Primula denticulatavar.cachemiriana (Munro) Hook.f.,카케미리아나앵초,Primulaceae,앵초과,Primula,앵초속,denticulatavar.cachemiriana,,재배품종
34007,Parahebe catarractae (G.Forst.) W.R.B.Oliv.,카타락태파라헤베,Scrophulariaceae,현삼과,Parahebe,파라헤베속,catarractae,,재배품종
34217,Rhamnus cathartica L.,카타르티카갈매,Rhamnaceae,갈매나무과,Rhamnus,갈매나무속,cathartica,,재배품종
26288,Callicarpa cathayana Chang,카타이아나작살나무,Verbenaceae,마편초과,Callicarpa,작살나무속,cathayana,,재배품종
28142,Diospyros cathayensis Steward,카타이엔시스감나무,Ebenaceae,감나무과,Diospyros,감나무속,cathayensis,,재배품종
27001,Chaenomeles cathayensis (Hemsl.) C.K.Schneid.,카타이엔시스명자,Rosaceae,장미과,Chaenomeles,명자나무속,cathayensis,,재배품종
33218,Scadoxus multiflorus subsp. katherinae (Baker) Friis & Nordal,카테리내스카독수스,Amaryllidaceae,수선화과,Scadoxus,스카독수스속,multiflorus,katherinae,재배품종
32992,Sarracenia xcatesbaei (Elliott.) Bell,카테스배이사라세니아,Sarraceniaceae,사라세니아과,Sarracenia,사라세니아속,catesbaei,,재배품종
31353,Rhododendron catawbiense Michx.,카트와비엔세만병초,Ericaceae,진달래과,Rhododendron,진달래속,catawbiense,,재배품종
33879,Psidium cattleianum Sabine,카틀레이아눔구아바,Myrtaceae,도금양과,Psidium,구아바속,cattleianum,,재배품종
33498,Omphalodes cappadocica 'Starry Eyes',카파도키카자반풀 '스타리 아이스',Boraginaceae,지치과,Omphalodes,자반풀속,cappadocica,,재배품종
31283,Peperomia caperata Yunck.,카페라타페페로미아,Piperaceae,후추과,Peperomia,페페로미아속,caperata,,재배품종
31284,Peperomia caperata 'Luna Red',카페라타페페로미아 '루나 레드',Piperaceae,후추과,Peperomia,페페로미아속,caperata,,재배품종
27910,Drosera capensis L.,카펜시스끈끈이주걱,Droseraceae,끈끈이귀개과,Drosera,끈끈이주걱속,capensis,,재배품종
27911,Drosera capensis 'Albino',카펜시스끈끈이주걱 '알비노',Droseraceae,끈끈이귀개과,Drosera,끈끈이주걱속,capensis,,재배품종
31426,Tecoma capensis Lindl.,카펜시스테코마,Bignoniaceae,능소화과,Tecoma,테코마속,capensis,,재배품종
31427,Tecoma capensis 'Lutea',카펜시스테코마 '루테아',Bignoniaceae,능소화과,Tecoma,테코마속,capensis,,재배품종
31811,Phygelius capensis E.Mey. ex Benth.,카펜시스피겔리우스,Scrophulariaceae,현삼과,Phygelius,피겔리우스속,capensis,,재배품종
28377,Erythrina caffra Thunb.,카프라닭벼슬나무,Leguminosae,콩과,Erythrina,닭벼슬나무속,caffra,,재배품종
26155,Bignonia capreolata L.,카프레올라타비그노니아,Bignoniaceae,능소화과,Bignonia,비그노니아속,capreolata,,재배품종
26156,Bignonia capreolata 'Tangerine Beauty',카프레올라타비그노니아 '탄제린 뷰티',Bignoniaceae,능소화과,Bignonia,비그노니아속,capreolata,,재배품종
31355,Rhododendron chapmanii (Alph.Wood) A.Gray,카프마니만병초,Ericaceae,진달래과,Rhododendron,진달래속,chapmanii,,재배품종
34276,Strumaria chaplinii (W.F.Barker) Snijman,카플리니스트루마리아,Amaryllidaceae,수선화과,Strumaria,스트루마리아속,chaplinii,,재배품종
26234,Butia capitata Becc.,카피타타부티아야자,Palmae,야자나무과,Butia,부티아야자속,capitata,,재배품종
27207,Cornus capitata Wall.,카피타타산딸나무,Cornaceae,층층나무과,Cornus,층층나무속,capitata,,재배품종
33374,Primula capitata Hook.,카피타타앵초,Primulaceae,앵초과,Primula,앵초속,capitata,,재배품종
34351,Persicaria capitata (Buch.-Ham. ex D.Don) H.Gross,카피타타여뀌,Polygonaceae,마디풀과,Persicaria,여뀌속,,capitata,자생종
33647,Senecio integrifolius subsp. capitatus (Wahlenb.) Cufod.,카피타투스세네시오,Compositae,국화과,Senecio,금방망이속,integrifolius,capitatus,재배품종
34031,Pelargonium capitatum (L.) Aiton,카피타툼제라늄,Geraniaceae,쥐손이풀과,Pelargonium,제라늄속,capitatum,,재배품종
27578,Crassula capitella Thunb.,카피텔라크라술라,Crassulaceae,돌나물과,Crassula,크라술라속,capitella,,재배품종
25370,Agrostis capillaris L.,카필라리스겨이삭,Gramineae,벼과,Agrostis,겨이삭속,capillaris,,재배품종
25123,Acer capillipes Maxim.,카필리페스단풍,Aceraceae,단풍나무과,Acer,단풍나무속,capillipes,,재배품종
31927,Trichocaulon cactiformis N.E.Br.,칵티포르미스트리코카울론,Asclepiadaceae,박주가리과,Trichocaulon,트리코카울론속,cactiformis,,재배품종
6196,Canna generalis L.H.Bailey & E.Z.Bailey,칸나,Cannaceae,홍초과,Canna,홍초속,generalis,,자생종
26729,Canna 'Delibeb',칸나 '델리바브',Cannaceae,홍초과,Canna,홍초속,,,재배품종
26733,Canna 'Lucifer',칸나 '루시퍼',Cannaceae,홍초과,Canna,홍초속,,,재배품종
26733,Canna 'Lucifer',칸나 루시페라,Cannaceae,홍초과,Canna,홍초속,,,재배품종
26732,Canna 'Louis Cottin',칸나 '루이스 코틴',Cannaceae,홍초과,Canna,홍초속,,,재배품종
26735,Canna 'Stuttgart',칸나 '스투트가르트',Cannaceae,홍초과,Canna,홍초속,,,재배품종
26731,Canna 'Ingeborg',칸나 '잉게보그',Cannaceae,홍초과,Canna,홍초속,,,재배품종
26728,Canna 'Cleopatra',칸나 '클레오파트라',Cannaceae,홍초과,Canna,홍초속,,,재배품종
26734,Canna 'Perkeo',칸나 '페르케오',Cannaceae,홍초과,Canna,홍초속,,,재배품종
29405,Hibiscus cannabinus L.,칸나비누스무궁화,Malvaceae,아욱과,Hibiscus,무궁화속,cannabinus,,재배품종
33135,Nymphaea candida C.Presl,칸디다수련,Nymphaeaceae,수련과,Nymphaea,수련속,candida,,재배품종
33770,Sidalcea candida 'Bianca',칸디다시달세아 '비앙카',Malvaceae,아욱과,Sidalcea,시달세아속,candida,,재배품종
